Word,Count,Probability,Direction
إحدى الشركات العالمية,1,0.16666666666666666,3
بتتبع,1,0.0,1
توصيل,1,0.0,1
المقررة وجب,1,0.045454545454545456,2
في اتخاذ القرار,1,6.455777921239509E-4,3
العالم من,2,0.0392156862745098,2
عمل بتاريخ نوفمبر,1,0.03225806451612903,3
تشجيع الولايات,1,0.2,2
المصالح الحكومية أو,1,0.14285714285714285,3
لفتة غير عادية,1,1.0,3
مشاريع اسكانية لأصحاب,1,0.16666666666666666,3
وقد انقسم النواب,1,0.009174311926605505,3
يجوز الحضور,1,0.058823529411764705,2
الوسط ويحتفظ المجلس,1,0.05263157894736842,3
لاشتداد المنافسة,1,1.0,2
ومن جانبه,2,0.04081632653061224,2
مسلحين يرتدون,2,0.2857142857142857,2
لمخاطبة وزارة المواصلات,1,1.0,3
تتوزعهم عائلة بحرينية,1,1.0,3
ومن المتوقع,1,0.02040816326530612,2
الحجوزات المقررة اليوم,1,0.5,3
مرهون النائب,2,0.2222222222222222,2
جوانب اجتماعية واقتصادية,1,0.5,3
لدعوة من,1,1.0,2
كبيرة واقعة اقدام,1,0.06666666666666667,3
المفدى أخوه,1,0.027777777777777776,2
وافتراء واتهام باطل,1,1.0,3
وأغلب,1,0.0,1
ذلك بقوله تتوفر,1,0.009900990099009901,3
نتائجهم,1,0.0,1
اتفاقيات السلام المؤقتة,1,0.5,3
إلى استصدار,1,0.004132231404958678,2
إلى الوظائف,1,0.004132231404958678,2
صناعية وبها,1,1.0,2
تحقيق بعض المخالفات,1,0.05263157894736842,3
تسري على,1,1.0,2
رئيس القسم العربي,1,0.008333333333333333,3
المنطقة سوف يعزز,1,0.01818181818181818,3
بعقوبة كيلومترا شمال,2,1.0,3
بإخفاء هذه الامور,1,1.0,3
الكلي من,1,0.09090909090909091,2
الصناعية الصغيرة والمتوسطة,1,0.058823529411764705,3
أكبر العوائق,1,0.047619047619047616,2
من عمره,3,0.0024489795918367346,2
المانيا وقال مساعد,1,1.0,3
ساعة موزعة,1,0.07692307692307693,2
بكل حكمة وانضباطية,1,0.16666666666666666,3
مشروعا عقاريا,1,1.0,2
الفصل ولا,1,0.16666666666666666,2
يتراوح بين,1,0.3333333333333333,2
عزل أعضاء,1,1.0,2
كل المستوطنات في,1,0.011235955056179775,3
بصورة منتظمة,1,0.1,2
العمل النيابي والوقوف,1,0.013333333333333334,3
غازات الدفيئة مما,1,0.14285714285714285,3
التعرف على أحوال,1,0.5,3
الداخلية وحفاظا على,1,0.05263157894736842,3
يتخذ إجراءات,1,0.16666666666666666,2
على الحركة المرورية,1,0.001483679525222552,3
نيبون يوسين,1,1.0,2
مليون و ألفا,2,0.6666666666666666,3
الاحترام والوئام,1,0.3333333333333333,2
تم اقتراح,1,0.017857142857142856,2
في القطاع الحكومي,1,6.455777921239509E-4,3
فائدة وجود,1,0.3333333333333333,2
التراث المعماري,1,0.25,2
وخمسة مليارات دولار,1,0.25,3
يستلزم تطبيق النظام,1,1.0,3
يعرض فيها,1,0.5,2
جوانتانامو لاحتجاز اشخاص,1,0.125,3
رفع الدعوى وقبول,1,0.038461538461538464,3
الخدمة المدنية ووضع,1,0.027777777777777776,3
القانونية وتشكيل,1,0.125,2
استمر,3,0.0,1
رأس المال في,1,0.05263157894736842,3
نهضة الجمعيات الأهلية,1,1.0,3
كملتقى علمي,1,1.0,2
في انفجار,4,0.0025823111684958036,2
والمسابقات ذات الصلة,1,1.0,3
حتى ثم,1,0.023809523809523808,2
صغيرا من,2,1.0,2
بعد وفاة الزعيم,1,0.01282051282051282,3
حول دراساتهم أيضا,1,0.015151515151515152,3
الوزير هو مساعدة,1,0.037037037037037035,3
الاقتراض من,1,0.5,2
وأوضح خالد,1,0.07142857142857142,2
قيمتها الى مليار,1,0.14285714285714285,3
العضوية,6,0.0,1
بشأن يوكوس,1,0.03333333333333333,2
الارض لتبادل الآراء,1,0.5,3
العمل التجاري,1,0.013333333333333334,2
أخبر المعاودة مسئول,1,1.0,3
الخليج بمملكة,1,0.021739130434782608,2
إلى ملاءمة,1,0.004132231404958678,2
علم قوة الطاقة,1,0.2,3
إن ميناء,1,0.017857142857142856,2
يكون بإمكان الشركة,1,0.027777777777777776,3
قطع السوزاني أساسية,1,0.5,3
بمواصفات,2,0.0,1
اليه برسالة,1,0.09090909090909091,2
لمسيرة الإصلاح وفي,1,0.5,3
في الغذاء والتغذية,1,6.455777921239509E-4,3
التحقق من,1,1.0,2
تشترك وزارة المالية,1,1.0,3
إن مبدأ,1,0.017857142857142856,2
ومعايير شغل,1,0.5,2
توضيح,3,0.0,1
من داخل وخارج,1,8.163265306122449E-4,3
الخدمة المدنية بزيارة,1,0.027777777777777776,3
زيادة اعتماد,1,0.05555555555555555,2
بتعديل النظام الأساسي,1,1.0,3
إلزامية ضمن مناهج,1,0.5,3
بعض البحوث,1,0.014705882352941176,2
الصعبة تحت وطأة,1,0.25,3
استند,1,0.0,1
انه لولا,1,0.023809523809523808,2
الزيادة الحالية,1,0.1,2
أقوال العضو,1,0.5,2
ينتهزها,1,0.0,1
في منطقة ابوصيدة,2,0.125,3
مكرمة ملكية سامية,1,0.1111111111111111,3
الماضي عام يجعل,1,0.05,3
الأمريكي لهذا,1,0.14285714285714285,2
نقلا عن مصادر,1,0.5,3
القومية تؤدي,1,0.06666666666666667,2
اطار حوار مفتوح,1,0.08333333333333333,3
إلى ذلك,3,0.012396694214876033,2
فقد يكون ما,1,0.058823529411764705,3
الذي تقول,1,0.005813953488372093,2
الاحتلال,22,0.0,1
الحالة التغذوية,1,0.16666666666666666,2
الترفيهية,1,0.0,1
القوانين المقيدة لحرية,1,0.14285714285714285,3
الذي تقوم,2,0.011627906976744186,2
القومية ونتيجة لذلك,1,0.06666666666666667,3
الأسنان,16,0.0,1
الاجتماعية الفعالة للتعامل,1,0.05263157894736842,3
إلى الموظفين,1,0.004132231404958678,2
جوانتانامو يقدمون معلومات,1,0.125,3
الأساتذة والمدرسين قتلة,1,1.0,3
يورو متوسطة,1,0.3333333333333333,2
والالكترونية في دول,1,0.25,3
للمملكة,2,0.0,1
بما يؤكد,2,0.05,2
مظلة الأمم,1,1.0,2
لمدة عامين منذ,1,0.1111111111111111,3
الأيادي,1,0.0,1
ظل هذه,1,0.1,2
عملية التغيير,2,0.09523809523809523,2
هذه التجربة الأولى,1,0.00558659217877095,3
العملية في اعادة,1,0.1111111111111111,3
الاتفاق على تعزيز,2,0.4,3
النموذج,1,0.0,1
علي اهمية,1,0.021739130434782608,2
الشهر الحالي في,1,0.07692307692307693,3
يحقق محمود عباس,1,0.14285714285714285,3
يأتي بسبب,1,0.14285714285714285,2
جاءت مكرمة,2,0.18181818181818182,2
سنوات من تاريخ,1,0.09090909090909091,3
لرويترز انه,1,0.3333333333333333,2
الوسط لم,1,0.05263157894736842,2
القدومي للصحفيين,1,0.1111111111111111,2
وتلك الوزارات,1,0.2,2
الاقتصادية لمن يطلبها,1,0.025,3
العالمية بسمعة,1,0.03333333333333333,2
المجلس هل سبق,1,0.005050505050505051,3
الشيخ مساء أمس,1,0.014925373134328358,3
المؤيد,1,0.0,1
وتؤكد دوما,1,0.3333333333333333,2
الآن بإعداد خطة,1,0.07692307692307693,3
دينار قبل,1,0.023255813953488372,2
الاجتهاد على,1,0.5,2
أعضاء الهيئة,1,0.05555555555555555,2
حتى ان,1,0.023809523809523808,2
بنت ابراهيم,4,0.3333333333333333,2
في النسل تجاوزات,1,6.455777921239509E-4,3
تعزيز كفاءة,1,0.0625,2
قطاعها,1,0.0,1
والتصور,1,0.0,1
استمرار الجلسة,1,0.125,2
اجتماعات دولية,1,0.14285714285714285,2
داخل السعودية,1,0.045454545454545456,2
الوسط من,5,0.2631578947368421,2
تقدمها الدكتورة,1,0.2,2
مواطنا مستهلكا,1,0.5,2
تخصيص بيت,1,0.14285714285714285,2
للجمعية على أن,1,0.2,3
الخاصة للعملاء يعتبر,1,0.03571428571428571,3
العاملين من العالم,1,0.1111111111111111,3
تتطلب تحديد,1,0.3333333333333333,2
القانونية للحفاظ على,1,0.125,3
المتكلم التعبير,1,0.16666666666666666,2
يطرحها الدكتور,1,1.0,2
اللازمة لتطوير,1,0.07142857142857142,2
واوضح احد هؤلاء,1,0.2,3
خطوط الشحن البحري,1,0.16666666666666666,3
مثل الهجرة,1,0.03125,2
والمجلس البلدي,1,0.25,2
المجالات مؤكدا,1,0.1111111111111111,2
والعبارات والحذر,1,0.5,2
السعودية وقطر,1,0.02631578947368421,2
المواصلات لا,1,0.1111111111111111,2
الأعلى للمرأة ومن,1,0.045454545454545456,3
خاص والثانية بخصوص,1,0.2,3
ونوه ان إسرائيل,1,1.0,3
مرفوضا السعيدي في,1,1.0,3
المعايير أمر مخيف,1,0.1,3
وانهم,1,0.0,1
تلا ذلك,1,1.0,2
المحرق والدكتور عبدالله,2,1.0,3
عبارة عن,4,0.6666666666666666,2
مستقبلية لتساند مصادر,1,0.5,3
وضرورتها لاتخاذ قرارات,1,1.0,3
من قبل الرئيس,1,8.163265306122449E-4,3
ألبا البيئية,1,0.125,2
وانهى,1,0.0,1
أن المطبعة,1,0.0045662100456621,2
العشش في,2,0.2222222222222222,2
تعمل وفقا للشريعة,1,0.09090909090909091,3
لحل مشاكل البيوت,1,0.14285714285714285,3
صباح امس للمؤتمر,1,0.04,3
التوظيف,2,0.0,1
أو احتدام الأزمة,1,0.00641025641025641,3
ان طمأنة الوزير,1,0.002369668246445498,3
التراثية والفنية,1,0.1111111111111111,2
اصابة شخصين بجروح,2,1.0,3
مسئوليات مجلس,1,1.0,2
وانها,2,0.0,1
الاحكام الشرعية لكن,1,0.3333333333333333,3
تحل خارطة الطريق,1,0.3333333333333333,3
ومرافقه عراقيان,2,1.0,2
للسماح لهم بزيارة,2,1.0,3
الاجيال القادمة ومع,1,0.5,3
شدد سمو الأمير,1,1.0,3
يكن هناك,1,0.16666666666666666,2
السعودي بالرياض أمس,1,0.16666666666666666,3
وانني,1,0.0,1
فاونديشن لأن,1,1.0,2
للاعمال الخيرية,1,1.0,2
ويرجع دالناصر الزيادة,1,1.0,3
الطابع المعماري,1,0.5,2
قد يصعب,1,0.012345679012345678,2
الصادرة عام,2,0.2857142857142857,2
لها الدور الرائد,1,0.02,3
سقوطه عليهم,1,1.0,2
أثنى المحافظ على,1,0.5,3
عجزا ومن,1,1.0,2
بخطاب,1,0.0,1
الخليجي وهذا يحتاج,1,0.06666666666666667,3
الجميع التصدي,1,0.047619047619047616,2
تترك الأمور لتتسع,1,1.0,3
التقرير الأسبوعى,1,0.0625,2
في الشروط,1,6.455777921239509E-4,2
بتقرير هيريتدج فاونديشن,1,1.0,3
الثاقبة والخطوات والمبادرات,1,1.0,3
د سعدي محمد,1,0.043478260869565216,3
مساحته,1,0.0,1
التصاميم المطلوبة,1,1.0,2
عما وصلت اليه,1,0.125,3
هذه قضية منتهية,1,0.00558659217877095,3
المحددين,1,0.0,1
ومتطلبات,1,0.0,1
نستطيع ان نكتشف,1,0.5,3
قطاعين,1,0.0,1
علي العريض مدير,1,0.021739130434782608,3
والمالية,2,0.0,1
واننا,1,0.0,1
لأهالي المحافظة ولسائر,1,0.16666666666666666,3
زيارة للسجن,1,0.1111111111111111,2
المقدرة المهنية العالية,1,1.0,3
أكدت الشيخة وفاء,1,0.25,3
تم خلال ورشة,1,0.017857142857142856,3
رفض اتفاقيات,1,0.14285714285714285,2
المقررة للأداء والشروط,1,0.045454545454545456,3
إسرائيل طرحها وتبنيها,1,0.07692307692307693,3
ظروف,7,0.0,1
عبدالرحمن مداخلة,1,0.03225806451612903,2
الى انه كان,1,0.0038314176245210726,3
به في برنامج,1,0.02564102564102564,3
للمساعدة في تطوير,1,0.25,3
فجأة,1,0.0,1
خالد البسام,1,0.07692307692307693,2
تربية بعض,1,0.5,2
لحقوق الشعب,1,0.2,2
تحت رعاية الدكتور,1,0.041666666666666664,3
له حساسية خاصة,1,0.02631578947368421,3
على أرض المحافظة,1,0.001483679525222552,3
العام للامم,1,0.014084507042253521,2
المشروع الإسكاني الجديد,1,0.02564102564102564,3
الأخرى في المنطقة,1,0.045454545454545456,3
وانما,6,0.0,1
لكونها,3,0.0,1
للاقتصاد,5,0.0,1
ذات الاختصاص,1,0.03571428571428571,2
سجلت ارتفاعات,1,1.0,2
الجزء من العالم,1,0.3333333333333333,3
بهذه المكرمة وان,1,0.06666666666666667,3
احتياجاته,2,0.0,1
من الايرادات,1,8.163265306122449E-4,2
حتى لا تعاني,1,0.023809523809523808,3
الانتاجية في الخدمة,1,0.1111111111111111,3
الحرم الجامعي فالجامعة,1,0.16666666666666666,3
نستعرض الدروس المستفادة,1,0.5,3
وتنشيط,1,0.0,1
الحكومة لهذا,1,0.02,2
التي تخص,1,0.003472222222222222,2
الشراكة تشير الى,1,0.2,3
كهرباء وأعمال,1,0.3333333333333333,2
البحرين التقى,1,0.006134969325153374,2
مقتضيات,2,0.0,1
موسى علي,1,1.0,2
في حماية أبحاثها,1,6.455777921239509E-4,3
الى توفير,1,0.0038314176245210726,2
وطردوا الصحفية,1,1.0,2
السيارات تتفاقم,1,0.125,2
استعدادا,2,0.0,1
الوفد فريق السلامة,1,0.09090909090909091,3
في تخصص,1,6.455777921239509E-4,2
عراقيان وان احدهما,2,1.0,3
التطور,4,0.0,1
التي تحد,1,0.003472222222222222,2
إلى المحافظة على,1,0.004132231404958678,3
فلسطينية في المرحلة,1,0.125,3
والمساعدات الاجتماعية,1,0.5,2
والشروط لاستحقاق,1,0.5,2
من أكتوبر,1,8.163265306122449E-4,2
المنتخبة,1,0.0,1
الى الاتفاقية,1,0.0038314176245210726,2
تعليم يكون,1,0.3333333333333333,2
سلعة,2,0.0,1
الكلي في,1,0.09090909090909091,2
تخطيط اننا,1,0.3333333333333333,2
تلتزم,3,0.0,1
الصليبيين,2,0.0,1
المدعوين والمواطنين والمهتمين,1,0.5,3
اليه البحرين,1,0.09090909090909091,2
الابعاد الانسانية لميراثنا,1,1.0,3
عدد كبير,4,0.09523809523809523,2
الكثير من الابنية,1,0.125,3
إدارة الهزيمة,1,0.03571428571428571,2
ثانية كأمين عام,1,0.25,3
مازال قائما,1,1.0,2
المعيشية وقطاع الحكومة,1,0.2,3
من المستثمرين,3,0.0024489795918367346,2
التي تجب,1,0.003472222222222222,2
الأولي الحاجة لزيادة,1,0.3333333333333333,3
قد لا,1,0.012345679012345678,2
خلال تشكيل,1,0.0078125,2
عن المكملات الغذائية,1,0.004219409282700422,3
واكتفى البيان العسكري,2,1.0,3
الأمراء والسيد خالد,1,1.0,3
المتنفيذين الذين,1,1.0,2
منظمة التجارة,1,0.125,2
لتطوير,7,0.0,1
مؤشر واضح المعالم,1,1.0,3
حوار حول,1,0.3333333333333333,2
السلام عند تأسيسه,1,0.037037037037037035,3
العمل على تأسيس,1,0.013333333333333334,3
او عن وقوع,1,0.041666666666666664,3
اليوم العالمي,3,0.11538461538461539,2
سلطة,1,0.0,1
خرج بأي وجه,1,0.2,3
بلدان عديدة الدعم,1,0.3333333333333333,3
حيث رأس المال,1,0.00980392156862745,3
وهو الألف دينار,1,0.05,3
بعضها بعضا,1,0.2,2
المجال دولتان البحرين,1,0.05555555555555555,3
بهذه المكرمة وأن,1,0.06666666666666667,3
القارس تتقدمهم,1,1.0,2
على الشعب,1,0.001483679525222552,2
الاستثمارات في,2,0.25,2
آنذاك فالعشوائية والمشاريع,1,0.3333333333333333,3
المعركة في,2,1.0,2
إلى المقام السامي,1,0.004132231404958678,3
في الجوار وأضافت,2,1.0,3
اعدادا وتنظيما وابرازه,1,0.5,3
أحمد بهزاد إن,1,0.037037037037037035,3
الحال سواء,1,0.2,2
عبدالحليم خدام,1,1.0,2
